timestamp,ofi,bid_size,ask_size,buy_qty,sell_qty,target_q,target_shift_q
2021-02-05 10:15:50+01:00,0.23440789204442286,-0.4056133750224022,-0.893746542120587,-0.24462411772260753,-0.3791096728673587,0.0,-26.557499999999706
2021-02-05 10:16:00+01:00,-0.06065325896593944,0.4808285149779111,-0.6853883328708161,-0.21148903353263276,-0.1664882923130331,-26.557499999999706,0.0
2021-02-05 10:16:10+01:00,-0.07200541080291,-0.029869548900822464,-0.7426372993384099,-0.2966978012730684,-0.4043927719763796,0.0,0.0
2021-02-05 10:16:20+01:00,0.11117342787550229,-0.1043376451227739,-0.8554184737600524,-0.4161135957391333,-0.3959963457112519,0.0,0.0
2021-02-05 10:16:30+01:00,1.025909280914043,-0.6383926190864675,0.06218666290618214,-0.013205063774309517,0.05195292546787255,0.0,0.0
2021-02-05 10:16:40+01:00,-1.4400302328175603,-0.3967955487814374,1.4528357060314248,-0.4161135957391333,-0.3208545880207597,0.0,0.0
2021-02-05 10:16:50+01:00,-0.12355497785929814,-0.41873514026193304,-0.3950581858641282,-0.4161135957391333,-0.4043927719763796,0.0,0.0
2021-02-05 10:17:00+01:00,0.3273493107625347,0.5364569422804963,-0.09691085576855307,-0.4161135957391333,-0.4043927719763796,0.0,0.0
2021-02-05 10:17:10+01:00,1.022085159034265,-0.17378889159198954,0.3848735248133257,-0.33820112708174743,-0.40076366534778296,0.0,0.0
2021-02-05 10:17:20+01:00,-0.3652705614258332,0.7841202518941163,-0.5312608082794711,-0.3470714418698859,-0.3580069336788421,0.0,0.0
2021-02-05 10:17:30+01:00,-0.3870862607829094,1.5015847572291192,-0.4265832071517818,-0.4161135957391333,-0.26437558113220555,0.0,0.0
2021-02-05 10:17:40+01:00,0.49946840629999817,-0.1089043028562598,-0.3090364278098597,-0.3743543699865301,-0.29024658314581475,0.0,0.0
2021-02-05 10:17:50+01:00,-1.1938563397266007,-0.3225797683589238,1.0519815019241867,0.49019420314664286,-0.3408595230941466,0.0,0.0
2021-02-05 10:18:00+01:00,0.552168030778332,-0.645899140088691,-0.6136651650372736,-0.4161135957391333,2.0458925253965825,0.0,0.0
2021-02-05 10:18:10+01:00,1.636471158187319,-0.0924423975237126,1.31194433498134,-0.24094997102173335,-0.27902126490190254,0.0,44.24250000000029
2021-02-05 10:18:20+01:00,-0.21670185675080078,-0.11872164544775625,-0.47508194744021115,5.943806811367406,-0.4043927719763796,44.24250000000029,44.24250000000029
2021-02-05 10:18:30+01:00,0.10096066227926725,-0.41506104599486443,-0.7154404934237839,-0.05935953829227302,-0.4042144150193747,44.24250000000029,26.557499999999706
2021-02-05 10:18:40+01:00,-0.7176175199235361,-0.6440096058941986,0.6048869091463606,-0.17876550909588657,-0.2898586901127819,26.557499999999706,0.0
2021-02-05 10:18:50+01:00,0.42029466537889404,-0.38100590297434783,-0.6132579583081134,2.838684706372391,-0.2588660664165252,0.0,-44.24250000000029
2021-02-05 10:19:00+01:00,0.32026977418476293,-0.27388453014559816,-0.679188556673697,1.0906150303324864,-0.09931712472621343,-44.24250000000029,0.0
2021-02-05 10:19:10+01:00,-0.14893548808339827,-0.05888385033303916,-0.6132579583081134,0.06440568272416511,-0.3266471132014193,0.0,0.0
2021-02-05 10:19:20+01:00,0.5798891670545003,-0.5962463804223064,-0.5393632436481935,0.10153589532267866,0.3868436389692184,0.0,0.0
2021-02-05 10:19:30+01:00,1.170349398542529,-0.6254212607688182,0.2757927905772203,-0.4161135957391333,-0.40096843158451356,0.0,0.0
2021-02-05 10:19:40+01:00,0.2090791848403717,-0.6669989385938565,-0.6905587760048733,-0.4161135957391333,-0.3909186496673319,0.0,0.0
2021-02-05 10:19:50+01:00,0.5559071603004766,-0.6004978323599142,-0.5763106009781535,-0.21536240023026051,-0.3713349830279374,0.0,0.0
2021-02-05 10:20:00+01:00,0.37366390008581224,-0.4607501612736989,-0.7355756541235907,0.777289574961391,-0.3685560396205525,0.0,0.0
2021-02-05 10:20:10+01:00,0.21728993733117927,-0.15009666266939248,-0.7375319403383171,-0.37044232261799986,-0.036579576662818955,0.0,0.0
2021-02-05 10:20:20+01:00,0.26083841507526545,-0.1887513203235547,-0.70318945324525,-0.4161135957391333,-0.4043927719763796,0.0,0.0
2021-02-05 10:20:30+01:00,-0.9133891432757596,-0.39806971942455077,0.7083083594303808,-0.2985624875168105,-0.24956300688358865,0.0,0.0
2021-02-05 10:20:40+01:00,0.15896919548161353,-0.5026630529622524,-0.7356840238954864,-0.4161135957391333,-0.39748546528648093,0.0,0.0
2021-02-05 10:20:50+01:00,0.6709422030708831,-0.6270867696897292,-0.4322626809368702,-0.4161135957391333,-0.4043927719763796,0.0,26.557499999999706
2021-02-05 10:21:00+01:00,-1.1197830541879898,-0.6657174460057396,1.1894567028204066,-0.4161135957391333,-0.37205487843466517,26.557499999999706,0.0
2021-02-05 10:21:10+01:00,0.08464103499919803,-0.3780051809584293,-0.7185096668076048,-0.4161135957391333,-0.4043927719763796,0.0,0.0
2021-02-05 10:21:20+01:00,1.1874284342140191,-0.4889628278239021,0.39633300640967234,-0.4161135957391333,-0.4043927719763796,0.0,0.0
2021-02-05 10:21:30+01:00,-0.13095718738861198,0.7816157740447323,-0.5724853930362876,0.36040814343188604,-0.40164886128699817,0.0,0.0
2021-02-05 10:21:40+01:00,0.029386575236160152,-0.2672574823367889,-0.7185096668076048,0.5471578085703802,-0.2779289986510419,0.0,0.0
2021-02-05 10:21:50+01:00,0.1024905587597043,0.13867744711333727,-0.6960930920444003,0.6662674214518159,-0.3558596167029385,0.0,0.0
2021-02-05 10:22:00+01:00,-0.23412390215745985,0.11186111484062737,-0.6132579583081134,0.15015200515170457,-0.3248555938992083,0.0,0.0
2021-02-05 10:22:10+01:00,-0.7024751897284673,0.153058901815863,0.020570101826632846,-0.22064785377592383,-0.3352925412468181,0.0,0.0
2021-02-05 10:22:20+01:00,-0.04940905234630966,-0.11140304911858714,-0.7170426699091245,0.05212610465987066,-0.4043927719763796,0.0,0.0
2021-02-05 10:22:30+01:00,-0.7370278957554207,-0.018444228455931397,0.19059149514732002,0.057593522163639575,-0.3999363677121297,0.0,0.0
2021-02-05 10:22:40+01:00,-0.13112739731162998,0.06901404269502284,-0.7287847165025955,2.5727059109759067,-0.3903890223417302,0.0,26.557499999999706
2021-02-05 10:22:50+01:00,0.04013696934458434,-0.295191248391179,-0.7139995539011091,0.3620267210794764,-0.4012927267602477,26.557499999999706,0.0
2021-02-05 10:23:00+01:00,0.1804413220841442,-0.5764062713801357,-0.7139995539011091,2.284015518914644,-0.3032047004669151,0.0,0.0
2021-02-05 10:23:10+01:00,0.7680273815530707,-0.661475546713226,-0.3191298468463549,-0.3820929923973274,-0.2149540096043174,0.0,0.0
2021-02-05 10:23:20+01:00,-1.8217594075866472,0.9059962886723347,1.0731273959840981,-0.09296680457349897,1.408469715135716,0.0,0.0
2021-02-05 10:23:30+01:00,-0.01603420380503848,4.826285177663567,2.4464959918066222,-0.4161135957391333,-0.4043927719763796,0.0,0.0
2021-02-05 10:23:40+01:00,-1.4661230699197125,1.1546010744444786,1.9792406109184173,-0.25638401111734904,-0.04852008784477306,0.0,0.0
2021-02-05 10:23:50+01:00,-2.278905981073934,1.9691401838245808,1.2566036061135986,-0.2548633469474818,0.9749374718707041,0.0,0.0
2021-02-05 10:24:00+01:00,-0.8803651553165944,-0.22766782542742486,0.5412284546454706,-0.4161135957391333,-0.37262069725278907,0.0,0.0
2021-02-05 10:24:10+01:00,0.4823829574450029,0.14320937940729325,-0.1551790103436499,-0.3803230851074341,-0.23562278773562642,0.0,0.0
2021-02-05 10:24:20+01:00,-0.25437901916871963,-0.059761218795309025,0.186176348958536,-0.39882010437779236,0.7165840443815209,0.0,0.0
2021-02-05 10:24:30+01:00,-1.6653360405363793,-0.6537771697570822,1.9532203196142903,-0.4161135957391333,-0.4043927719763796,0.0,0.0
2021-02-05 10:24:40+01:00,-0.06758436530514089,0.6304608065703587,-0.5895296745211617,-0.2277640954669361,-0.24100866390499895,0.0,0.0
2021-02-05 10:24:50+01:00,0.4934483229236347,0.6969174877559065,0.25150782413022504,-0.37722611089026087,-0.3811341597442931,0.0,0.0
2021-02-05 10:25:00+01:00,0.2497325174388985,-0.6447969118085703,-0.7637799019403246,-0.37307593665132066,1.4294352742850043,0.0,0.0
2021-02-05 10:25:10+01:00,-1.2866361247470848,0.08298047170914066,0.8969018230292427,-0.3730630430943531,0.40312083683870636,0.0,0.0
2021-02-05 10:25:20+01:00,-1.0745525861709055,4.246488034499822,0.5387817745486388,-0.09709594195633434,2.3786338603813113,0.0,-26.557499999999706
2021-02-05 10:25:30+01:00,0.613389705088911,-0.2143087294443596,-0.22222384878617565,-0.38705662405366886,-0.21979784878144154,-26.557499999999706,0.0
2021-02-05 10:25:40+01:00,0.29794605589732426,0.9885181832324138,0.18071295123640396,-0.1209124098147866,-0.226518633196216,0.0,0.0
2021-02-05 10:25:50+01:00,4.055622208826461,-0.6353142109716248,4.352727655579175,-0.39896742699988474,-0.3989373828100146,0.0,0.0
2021-02-05 10:26:00+01:00,-1.566320265992682,-0.6628371975408383,1.8194678763231993,-0.3852010828641167,-0.37218002608267164,0.0,0.0
2021-02-05 10:26:10+01:00,-0.6015817167577246,-0.6669464515328984,0.4568433963195374,-0.1392446565363295,-0.3909186496673319,0.0,0.0
2021-02-05 10:26:20+01:00,-1.8231425262249172,-0.6408900794158012,2.167484653632899,-0.40152649106848365,-0.13527864092874456,0.0,0.0
2021-02-05 10:26:30+01:00,1.4335432835938755,-0.6555078046232301,0.6270801985157493,-0.21777368927125934,-0.39649213951573564,0.0,0.0
2021-02-05 10:26:40+01:00,-2.8839965460293047,5.837682289365444,-0.8986822798359553,-0.15332991424029893,2.2264965887271706,0.0,0.0
2021-02-05 10:26:50+01:00,0.08089114264152614,-0.07333834602959423,-0.8763896610843708,-0.31381850604517303,-0.2142990459929969,0.0,0.0
2021-02-05 10:27:00+01:00,0.34172259576940867,-0.4249023699245125,-0.7554711092055677,0.0660214166799931,-0.3855027127310879,0.0,0.0
2021-02-05 10:27:10+01:00,-1.3907598729459758,2.430131394871906,-0.6132579583081134,-0.35354539699877735,-0.25883666588164683,0.0,0.0
2021-02-05 10:27:20+01:00,0.7826673963349976,2.4696016647124153,1.91273538996407,-0.4161135957391333,-0.4043927719763796,0.0,0.0
2021-02-05 10:27:30+01:00,-0.04261648019812153,-0.27198131782302004,-0.6132579583081134,-0.4161135957391333,-0.4043927719763796,0.0,0.0
2021-02-05 10:27:40+01:00,0.6111108671400706,-0.6634298184487042,-0.542615341292808,-0.314063839089026,-0.2606521556474456,0.0,0.0
2021-02-05 10:27:50+01:00,-0.583710677800943,-0.6608054654007981,0.42721135257253373,-0.4161135957391333,-0.23818225116471928,0.0,0.0
2021-02-05 10:28:00+01:00,-0.5577335555835302,-0.6713043839710722,0.3907410342562541,-0.4161135957391333,-0.3930839411223959,0.0,0.0
